			
Gene Symbol	log2(fpkm control)	log2(fpkm case)	p_value
POLR2B	7.02136867825973	7.79847180110162	0.4195
FAM214A	5.34000316978272	4.38174712026301	0.14095
ARAP2	4.36411013555165	4.93676512610168	0.38175
TPR	5.97025087202113	6.06976874969676	0.91955
CP	2.6992851001996	2.66819402666956	1
KIAA0556	3.43937047759291	2.91962420721993	0.3976
DTNBP1	5.18262874126865	4.44020142932922	0.3049
XK	2.12182772460438	2.11235651359029	1
C12orf4	3.09310545951684	2.64180495111538	0.3931
SCML1	3.5652681453797	2.88844518288092	0.3599
WWC3	3.75439583341603	4.43710120453389	0.4049
ARHGAP6	-1.08219706811864	0.587585819199224	1
FAM184B	1.39192165786016	1.27903143690656	1
MAP4	4.6136907649201	4.73285527707244	0.85325
GOPC	3.10143829496945	2.99597829737186	0.86485
ROS1	3.10143829496945	2.99597829737186	0.86485
USP28	4.10179292675546	4.13606831219318	0.9513
HDAC9	2.83445840857032	2.2656229221012	0.12285
TSPAN17	4.6632421354154	5.3791738624696	0.48345
NOP16	3.30753198749026	4.39336814644853	0.2224
CC2D2A	0.04368046460178	0.079265456175902	1
RRM2B	3.56420742532078	3.6849533528939	0.795
ZNF800	3.05959236132661	2.69233345557682	0.5733
TNFRSF17	2.79651677148387	2.94187817169977	0.8674
SNX29	2.74753778444719	2.8958047624517	0.8001
MRPS10	3.44271795347765	4.50250246213798	0.09705
RSF1	4.40371764212247	4.19537909787006	0.7478
VPS13D	4.33783951623777	3.96885568461074	0.49925
CELF2	6.07360389848717	6.22662412574167	0.84785
FAM120A	5.53263800742233	5.51010743895442	0.9758
R3HDM1	3.62182917319468	3.60779190231246	0.97545
COL9A2	1.94487343476906	3.17831149059977	0.0255
ERCC8	1.89929166026819	1.8708499753741	1
ADAMTS6	-0.250096792822058	-2.0090654645065	1
H6PD	3.33322334549779	2.41322577991068	0.16435
VAMP3	7.24301208781728	5.13669588033132	0.0413
PER3	0.500995758821209	-1.0105267040497	1
UTS2	2.01022126803933	2.12463914123403	1
TNFRSF9	2.2398593124837	0.989240755571474	1
EPN3	3.8189323440105	3.27174537631258	0.15315
LTBP1	1.15895094683452	-2.91483643942479	1
RCN1	2.93199878931295	3.11771831175695	0.74095
RFC2	4.87756758259679	5.34576182887698	0.4662
ARID1B	3.90267176359237	3.89288641187614	0.98105
CLPTM1L	6.80808896401215	5.30676531596471	0.06295
NEDD4L	3.12967043159117	3.93032102450632	0.0441
FOXP3	1.54902837820757	-0.040811490512184	1
PPP1R3F	2.28997902246873	1.23417632502514	1
HEXB	7.0889578017228	7.88424990331812	0.47695
PTCD2	0.94842143384574	1.684971300657	1
NEXMIF	-4.18901438853335	-7.76187213793614	1
JKAMP	5.6591025359454	5.45814573562244	0.81945
DKK3	0.176514268122136	0.429503489856104	1
ARHGEF5	-0.532950116766318	-0.013645863449963	1
NFE2L3	2.99906374786259	3.48534953786564	0.7367
MCUR1	2.89284756422207	0.905343196970749	0.0469
LIMA1	2.54695370946195	2.59756931187899	1
LETMD1	5.91237202834378	5.94419549692601	0.943
SLC4A8	1.06688137855595	2.09163552488938	1
LAMC3	-5.69806123303466	-6.24371177613858	1
TNIP3	-0.976120147391863	-2.71292019968689	1
MAPK9	3.42098086568769	3.67257243279077	0.72005
COL23A1	-1.60638171555721	-4.05649359933118	1
FAM160A2	4.38531368402026	3.81139909949674	0.42285
HERPUD1	6.51532453108926	7.07519031415522	0.4431
HOMER3	6.89726463166436	6.32060381458081	0.2977
RAD51	2.28399286846333	1.35478500840428	1
POLQ	-1.53558684076035	-3.7171678590182	1
PIK3CB	4.38157409748794	3.68357294983388	0.23195
CYBA	8.96441884920056	8.93506483850053	0.9837
THOC3	1.65283063558872	-0.592099101695949	1
HEBP2	4.30759610124706	4.64931079407905	0.7097
MPHOSPH9	4.3312681002384	5.04592343960255	0.14175
PLEKHA5	0.74559016293625	0.307708293465949	1
PRSS8	-3.5000889205153	-3.06881015288109	1
SIKE1	3.22680443690456	4.15516633866683	0.08085
RRP12	4.37303564925926	4.31924218343859	0.9277
FNIP2	1.19724893833562	1.00929700315404	1
MSMO1	3.04430143415439	2.97899182154331	0.9205
TTC17	5.75314987879767	5.21938152011291	0.4909
FSTL4	-3.26995745980874	-1.94477657518703	1
FOXN3	5.02397829318869	4.92737027648128	0.84545
AKR7A2	5.07235451956403	5.07520315250911	0.9973
MRTO4	3.94446492985996	3.20385421568626	0.37155
NNAT	0.062688176322701	0.237441347136391	1
USE1	3.38404980679516	4.24164954001753	0.42185
MCF2L2	-0.936903002209309	0.848309456622108	1
NRIP2	0.069908349376895	-0.329364483354847	1
LAMA3	-3.223441160821	-6.77723460364991	1
AP5M1	4.69828516520582	5.56986775729067	0.36515
ANAPC4	3.94998307934069	4.95065970320361	0.1669
KCNQ1	5.33776817092163	3.18959845306321	0.0237
TRAPPC3	5.36622778020708	5.35128556351757	0.9872
THRAP3	5.30887049936615	6.06859342923728	0.4163
PHPT1	3.82666033948665	3.73102027735633	0.90815
ENTPD2	0.706923910960131	-2.33330520676965	1
LY75	5.62401021143292	5.78665647293187	0.86815
ARID4B	5.64173675741045	5.51861696491441	0.8406
OPN3	4.33729720332651	4.53990943773588	0.7477
SDCCAG8	3.71276083908698	0.973324728380331	5E-05
PTPRN	1.27427955503806	-1.64551624378586	1
HHAT	-0.814072577413134	0.266912443131898	1
KIF1B	3.40668631960533	2.88008207242907	0.3207
TBC1D22A	4.66101415772664	3.84591150723353	0.21675
SYNE2	5.27104463236816	5.00512597542897	0.6823
PLEKHH1	-2.43292968806437	-1.06768479151991	1
ATP9A	-0.597714408130004	0.085030274773151	1
FAM168A	3.33999248424772	3.29883570923103	0.93745
RELT	4.68853287481566	3.74417186191114	0.2334
GALC	4.78501689650987	5.02334407620432	0.75555
NOP58	5.05222024058573	5.08091770018509	0.9732
SZRD1	6.84820978855358	5.93038726416529	0.36715
KCNH2	1.62619146252494	-3.12021896463562	1
CUL1	4.89052938018111	4.63211695728397	0.712
FAM114A2	2.71671000780029	2.0460789025245	1
CYFIP2	7.54008928198252	7.2464365912135	0.7483
TAB2	5.7149158715959	5.59593325422518	0.8767
GINM1	3.94620682903753	3.31984189290908	0.32035
EIF2AK2	5.18693231903958	6.00199584976351	0.25275
USP36	4.7395403093245	3.76980346972985	0.03515
KMT2C	3.98822113232582	3.5362394435727	0.4957
MCOLN3	-1.19687548536536	-1.75566821138148	1
PUM2	5.17738365704462	5.38447812966481	0.76615
MRPL43	4.99389622810783	5.11512898649686	0.8671
ITIH4	5.18058948362297	4.98129098862313	0.6315
ITIH1	-0.027844091628425	0.631122912690019	1
HPF1	4.09327282543299	2.41906690472266	0.40145
ZFR	4.84905349404541	4.90482606520875	0.9423
ZNF280C	0.181178898636521	0.730566053261053	1
TRAF1	4.14819386251612	3.86297699400377	0.65745
RC3H2	3.49522186055776	3.3384101517863	0.7984
IL17RB	0.388376923768832	1.23418859033699	1
TRAF3IP2	3.39783033722024	4.46745556720945	0.1553
DCBLD2	-0.036625018475421	-0.250218618226137	1
SOAT1	4.0636927581134	3.08533287018946	0.2729
PKP2	0.837160140336747	-0.822301577893296	1
MSH4	-4.67763246942683	-2.35967522962943	1
GDI2	7.90435162399435	8.22537134285843	0.759
PRDM1	4.11258337813742	4.71652454878048	0.4988
ATG5	3.62112585407343	4.42340336975382	0.3987
TMCC3	7.84084085330394	3.05408091880853	5E-05
PITHD1	5.5598282804432	4.51571875875067	0.1306
MTA3	4.09148827976428	4.48389314877829	0.5783
USP13	-0.389604192475504	-1.07098470670037	1
ATP11B	4.77983752327645	4.60916396014014	0.773
CDK14	3.46846601995884	3.34593565289933	0.67785
SEC61A1	6.41316077559081	6.28505630050673	0.8803
PPP1R12A	5.5289619437996	5.13393746670266	0.5131
RASGRF1	-0.873989261177618	-2.212901918389	1
CROCC	3.76249764901743	1.97508352396196	0.00195
POLR3E	4.5236936743737	4.77290439929962	0.7001
ATP2B4	5.10499494891257	5.89597388068162	0.35675
ZC3H11A	6.73357127092638	5.87261209281616	0.31745
RIOK2	3.6588170018966	2.25933878168337	0.0743
YIPF1	4.72985726497618	5.29263084721197	0.40215
NDC1	1.70579216346856	1.40313681023363	1
DGKG	1.36011139643906	2.36334211537178	1
FLYWCH1	4.01278318469829	2.3413937508966	0.00245
UNKL	5.34158731488686	4.2687637384108	0.06215
TBXAS1	7.00239873944337	7.25514190311169	0.7476
PARP12	6.50144392228686	7.05483762636034	0.44595
ALDH18A1	4.12554365588965	3.76750649597078	0.6419
TARBP1	4.82171531649327	5.33649049258344	0.4584
GATB	3.24786828579986	4.43048600507572	0.13165
MXD1	7.3984102305495	7.4772320825467	0.94095
CDK17	5.24216040802161	5.17144704304921	0.9277
DNAJC25	5.54588499176859	6.20098489449768	0.38755
SLC2A3	7.38943774810812	7.26297804945804	0.88505
PSD	1.07668222174428	0.582652340033955	1
CTDP1	3.17553737531149	3.33446816448771	0.78195
YBX3	9.54447572640344	7.84682549373131	0.09005
STYK1	0.001759015168675	0.750615079520606	1
WNK1	6.72594560559958	6.23700340271848	0.45435
CCAR1	4.42988372497476	4.31379002544369	0.84165
OGFR	5.27213892858571	5.21014335471833	0.92765
GNA15	2.6533581585621	1.77716508433175	1
PIGV	2.61987544408173	3.35145872332158	0.3086
SNRNP40	4.9235913363049	5.94643377658706	0.1388
QSER1	1.35270768524366	1.55013233576919	1
MPC1	4.8599745161706	6.13172940118357	0.2656
ACAA1	6.79422089438672	6.70136884742234	0.88805
BCAT1	1.02281520106824	0.65593794752101	1
HDAC7	6.50552100120548	5.2241599277166	0.12845
LZTS1	-2.83364961270127	-5.57731229905007	1
SPAG4	-1.69941000144703	-2.77218007705623	1
NCKAP1	1.69439884281074	0.800487864314736	1
MRPS35	4.94379945632802	5.12060492070624	0.8414
GUCY1B1	0.979871697152703	0.957721483669723	1
SFSWAP	3.69967377671695	3.88778844110248	0.7482
TNK2	7.02776227266374	7.6127874240274	0.53495
MON2	4.6027300380274	3.92843665230065	0.3607
CDH3	-2.58505483615854	0.820722232688412	1
GPBP1	5.66848508609448	5.62252043614518	0.943
DGAT2	6.91638109855597	6.69043106423944	0.85355
ZNF112	0.51819267857417	0.042027908824089	1
CS	7.22188674540051	6.59816121011785	0.3234
LTK	2.21725243404707	1.84123246611431	1
MRPS24	4.68288225268746	4.63894266890881	0.9389
ELMO2	5.17332335159905	6.25635212515549	0.1392
WAPL	4.83807943394536	4.95701379353286	0.888
VMP1	8.85406735611764	9.02891442506254	0.81105
APPBP2	3.25200987426869	3.85402557829829	0.4297
POLD1	5.29481554551627	5.29977216213346	0.9943
EIF4B	7.44660362608618	7.42896308904373	0.98405
SLC6A16	1.35321600261092	2.04160746554558	1
BICRA	1.27316972071898	0.745409455498091	1
SPHK2	2.46954218848332	2.42908565121371	1
RPL18	8.93312113530979	5.90781602804859	0.0249
CA11	2.00199675020108	-0.064955204555421	1
ISOC2	2.83997772181043	1.96792849734501	0.34645
U2AF2	6.11658932850027	5.01825137479732	0.1744
EPN1	4.61816816388762	5.14999499791995	0.44035
MED29	4.42724411279939	2.79702958430219	0.00975
AHRR	7.10844081985876	7.1289738348798	0.9706
ZNF275	2.22112229076101	2.27655026322211	1
MTMR1	3.73263823906492	3.50599252439504	0.5941
GPC1	-1.43788117958217	-3.43189393771591	1
ADCK1	1.70189056154181	1.95473233488885	1
HAGH	7.21153791796249	5.99190726909723	0.25115
RNF4	5.52148737511059	5.46734470028056	0.903
CASP8	7.45120286783711	7.15117894396833	0.70475
LIMCH1	-4.67824919437214	-2.86366159495793	1
INTS13	4.9371089462026	5.21897873064483	0.75675
TM7SF3	4.890378593532	5.93974374856198	0.14725
SPA17	-6.31412406244055	-0.172102950042544	1
TSPAN32	5.63441611506254	5.6651226952658	0.96975
ST3GAL6	4.25100703589592	4.24336442569366	0.9879
ATP2C2	0.166124108008203	-3.80028029628661	1
NGFR	-3.59253455715863	-3.41414830377748	1
CDON	-1.85342818813507	-5.01702459995627	1
TAF2	3.429468674591	3.76290154793598	0.5935
HIPK2	1.67853619786082	1.68322483488033	1
TNPO3	4.14805553343237	4.30661951481947	0.7956
BORCS8-MEF2B	4.82286778366202	3.88557436437143	0.1679
RFXANK	5.11368799886473	2.79393124738679	0.0005
TMEM161A	2.95459276435242	3.00050665765657	0.9425
LPAR2	7.22881869049588	6.44658377712826	0.40845
CTSA	7.2214227848321	7.56149416611619	0.6731
SUGP2	5.33538678145101	5.20505228838835	0.8582
SLC12A2	0.997776537130853	0.510718918596177	1
SNX24	1.88500029571688	1.17109791648808	1
CNN2	8.24929837136864	7.82411228083497	0.6708
ABCA7	6.16924557256579	5.5414714737055	0.5054
SNCAIP	-4.53351967561126	-5.04214541278724	1
DDX20	3.12931269493769	4.23183941468737	0.30955
BTBD1	5.15024689628083	5.213242283934	0.95435
FAR2	4.45468916963012	4.20714320494175	0.697
BCAS1	-1.55179255466803	-3.35033120244061	1
CHI3L2	6.1688706473862	6.41170418181279	0.8425
SBNO2	6.40200071716835	5.39618346984195	0.2313
PMS1	3.78829940914169	3.55445378454291	0.709
HMG20B	4.98408345260976	4.22120428505635	0.41335
CALCRL	0.497137136797975	1.06104343344719	1
TAF11	2.77432743202714	3.41670465178296	0.582
ANKS1A	2.33755411380142	2.30195924634887	1
AP3D1	6.44911397074317	5.35974956032233	0.24745
ZNF76	4.92733708769875	3.48636684887487	0.05145
SLC9A3R2	0.174431986668993	-2.11654809448482	1
NTHL1	2.33204908374897	1.59735954230052	1
UHRF1BP1	0.657612568591167	0.632082049289707	1
GNAI3	3.76567264444539	4.51340231148296	0.28575
IPO5	5.75714595573381	5.88721086543728	0.8492
OAT	4.39439066524408	5.37815437328175	0.1382
WDR3	3.40143933232526	2.16272243081509	0.173
PKN2	5.13834348510135	5.5049413086887	0.643
WDR18	3.49275049408254	0.624166417002548	0.03135
TRAM2	1.77311018764759	0.666193035576658	1
MCM10	-0.98433972981234	0.498005716215398	1
DGKA	9.48227352625533	9.87819195572098	0.6215
ERBB3	6.03405280417328	7.06344901280534	0.20465
ANKRD44	6.68232046648426	7.08590261427708	0.68795
KARS1	7.27256447151551	7.32171167439929	0.95575
ADAT1	4.03012416145513	4.83152766949739	0.2559
PDIA5	3.48373840160057	3.41343160760289	0.89765
TBC1D22B	3.2234565316449	1.89108861237593	0.0615
NDUFB4	7.39380229077296	4.09793098545931	0.0417
SPEN	5.08569658067925	5.19915798635245	0.9373
MYLK	3.31161645732254	2.48330760120824	0.1732
ZC3H15	5.39813143187663	5.24972217240541	0.82145
MAP2K4	4.84458651552164	3.96023367169446	0.13865
PACC1	2.92609622773843	2.91717584767097	0.99195
SLK	3.06043135930504	2.70084583511728	0.4759
CYB5R4	5.73485320526288	5.17223146882548	0.63275
COL17A1	1.03871008509158	1.05608404747553	1
GSTO2	-3.59709275100224	-0.931252155947179	1
SEC61A2	2.92251756595783	4.9110731514674	0.0069
PRKCQ	3.96568271535593	3.96043757177831	0.9929
TLE2	2.62437232509408	2.57757626242456	1
ASB1	3.72378788916311	3.92501197357432	0.75855
FAM107B	6.62453083090602	5.80479444379135	0.26095
ME1	-0.764596434169244	-1.19101369427639	1
TBC1D1	6.24217184329488	6.3799501328711	0.8188
CDK13	4.86138472197228	4.96763436418124	0.86875
MTHFD2	3.91123137982982	4.6951364015994	0.50195
SLC9A7	2.00135189299996	1.43246773852867	1
FOXJ2	2.88769292555848	2.55957991402891	0.6207
YBX1	7.9182788870717	7.08544590219427	0.33055
PDE4A	1.73218669539438	1.38262298913092	1
PPP2R5A	5.99597513266324	5.4028415325513	0.44265
ELAVL1	2.63196102836973	2.76711448086555	0.8782
TIE1	-1.10772245112897	-4.57126671294832	1
DIP2B	2.98780835262713	3.3648525400612	0.4584
SMARCD1	5.36651106378129	5.30739209303929	0.92215
KDM4A	4.70637583163702	4.75254522985107	0.88645
NFYC	6.31347624368985	4.95049174344146	0.04115
ZMYND12	-0.56778243553863	-1.11528799632988	1
SLC9A3	3.2335414527684	4.05175491330315	0.4339
ASPM	-1.24470560835249	-2.37369357398667	1
CD84	3.22454352395936	3.76352843016038	0.3694
ELOVL1	6.85849082310877	7.03981833624256	0.8072
SPI1	8.21519321658085	8.53623555749928	0.7721
ZNRD1	3.64461773172693	4.09976648629293	0.612
MPPED2	-0.050855067555715	-2.35744813431443	1
ZBTB11	3.6287969207211	3.68878461939612	0.91275
ATXN3	4.5224889447273	4.34261874373924	0.6097
GOLGA5	4.3327222531233	3.67134999205502	0.3882
FGFR2	-0.348274576847008	-1.11265254263164	1
LRRC40	2.26542489354459	2.86659151957681	0.4433
ISOC1	2.97984609504831	2.16330872198636	0.30275
TRMT11	4.26307197552796	3.68567108931784	0.422
THUMPD1	3.75303752957901	3.94691796798583	0.83705
MSANTD3	1.86006492986404	2.33891497605129	1
KIF26A	-3.19640923531227	-5.97727227723646	1
ATG2B	3.24586070184035	3.58182122162651	0.605
ARFGEF1	5.88315401524449	5.54177810356685	0.75625
ZFAT	3.06550338041795	1.72795094138156	0.02235
MTFR1	4.07129073063293	3.06899748649911	0.1039
STAG3	3.53959310553091	3.70243591422681	0.7785
FECH	6.29289399536819	6.00603540616019	0.7612
MYO9A	2.38772923436878	2.70950900881182	1
DDX3Y	4.09614376046467	3.94900257838678	0.83555
PFKP	4.55283813842765	4.59695898838918	0.94755
IDI1	3.57803297169654	5.20521654476493	0.1141
SP100	6.77253232277738	7.24786107201047	0.58175
KLF6	5.88479326254353	7.06166820738934	0.13095
PLPP1	2.05164704031813	-1.51098327132199	1
NEO1	0.870297638869871	1.33336648278604	1
TRAM1	6.32994519604311	6.71252700043982	0.6645
PHKA1	-3.87577351901862	-5.04567681249044	1
TNFRSF1A	8.9679092514363	7.27055697374779	0.14675
CACNB1	1.76824361964815	2.18491500408245	1
EVI5	1.88835165928171	1.43275634701763	1
STOML1	2.36782113865742	2.49083708134164	1
PKM	8.42015813993524	8.86671019967403	0.61125
DHX29	2.89839992504583	3.56071495447448	0.3881
DNTTIP2	3.45551792294186	3.49785502963371	0.9571
METTL22	4.54832564388589	3.85825955761996	0.1795
TP53BP1	3.64130324747585	2.38381486606005	0.0307
TRO	-0.17076579659844	0.402864038520686	1
RRP15	1.44458756272031	1.4615966589387	1
RHOA	9.29656753256048	9.41648088092647	0.9115
DHX8	4.31369571671436	3.59797207930628	0.17795
PRKCZ	3.94572005823309	4.14953577968188	0.68475
ZFY	1.22416378734166	0.992891670809978	1
IARS2	4.69810732640488	4.41502171971554	0.67635
SYT1	-3.60283755074446	-3.24411086719932	1
NAV3	-2.12530216747318	-5.15057264934752	1
IDH3G	5.8599869359697	3.88469559507296	0.0598
ROGDI	4.71687020764269	2.66805556843889	0.001
PDZD4	3.27456135281804	3.09274530337352	0.82945
ROCK1	5.14943416297677	5.51336440949268	0.6075
CBFB	6.16389920168616	5.48816148993866	0.4161
PDK3	3.03086573451381	2.29535569289167	0.24635
HYAL2	4.39742649800834	4.14353219549327	0.6097
HDAC4	3.83842742190706	2.12233478052403	0.001
RASSF1	5.75481002201595	4.3264294871223	0.02565
IFI35	7.17639259164573	5.79787677934697	0.11765
HEATR6	2.63117414484093	4.48308699192589	0.02075
COASY	5.78343046140204	5.56650466723966	0.7307
PLEKHH3	-3.82622679314852	-4.24764188810147	1
MEF2A	3.64176565344168	3.27141521741243	0.5376
OTUD5	5.46183956450346	5.92984306254503	0.6092
TFE3	5.75019110749871	4.83930458422924	0.3202
TBC1D25	5.17103064386487	5.46192139679073	0.6855
ACSL4	4.37939223074078	5.65497106717964	0.06015
INPP5A	4.10077585808313	5.09111163620949	0.24765
GPKOW	3.56475617099521	2.35967577677142	0.15985
GRIPAP1	6.72346299750765	5.87499855541532	0.4438
FTSJ1	4.64679053073149	4.45160676821315	0.76735
PRR11	3.54217136162359	3.45436016727961	0.8618
REEP1	-2.61894260280403	-4.36314034515681	1
ATP11A	4.02563126857068	3.52815870409764	0.2844
POLR1A	2.43089808745287	2.66971165622038	1
LAPTM4A	6.52773502600157	7.14193341275952	0.50905
TTC7A	4.2114561511809	4.01483730113742	0.87865
IP6K2	6.38703333332295	6.04425858709466	0.5867
STON1-GTF2A1L	-0.6054068384942	-0.487138012291627	1
SRBD1	3.53059517244799	2.93402954522054	0.3886
KIF2A	6.73030029846004	4.72661871986334	0.01175
RASGRP2	8.45529844832169	7.36909127831677	0.15665
PSME4	5.48558139335873	6.0355073458189	0.50745
IFT80	4.49159659441045	4.89368255834671	0.3787
SIRT2	5.00887676839426	4.75506916343463	0.74035
ERLEC1	4.11845109596066	4.64714179030505	0.52675
PPP2R5B	3.64125699872677	2.89787352325865	0.1871
PYGM	3.24490836458918	1.78737395310275	0.2614
MAST4	0.429449927561792	0.667764989931839	1
SDK2	0.017309077740062	0.618088269121403	1
NUP133	4.70095566678963	5.18325623655458	0.585
NUCKS1	3.93946167836279	4.02962956756306	0.875
VPS35	6.23854804628421	6.46068523485039	0.8198
DNAJA2	4.18637377746594	4.92665892111789	0.2575
BCL3	5.17945133483696	3.52780851414729	0.0474
KCNAB2	7.26459272653336	6.59906482375183	0.4486
ABCC9	-1.77851635050407	-1.12472005305801	1
GAL	-0.543282149561527	0.360948541020784	1
CLEC2D	6.75391201746728	6.88116291662209	0.8623
FUNDC1	2.19528144703302	2.70955753167632	1
MAOB	-2.68409530641208	-2.26120276926321	1
RORA	3.81000087009414	3.92727070784311	0.84325
TGFBR3	3.45453125786534	3.00442948040954	0.467
ATP1B3	6.91491128351024	6.57399399847085	0.72
NEDD4	3.00600352964268	3.53002078654576	0.4824
PIGB	4.84423498775875	5.97609780338922	0.1201
MAPK6	1.95808540955527	1.24130936935583	1
GNB5	2.54191622057758	2.08759182939343	1
RAB27A	5.91105876621027	5.35105936430493	0.5617
HDHD5	3.87946072253802	2.62823700414069	0.09495
UFD1	5.31123062265283	5.82179948795577	0.5871
LRP6	-0.588009803293414	-2.18866708022136	1
GUCY2C	-4.92593086331674	-1.74514477178523	1
PHRF1	2.48311150573434	2.08042913326556	1
ELP1	3.18219489509796	3.50029217673417	0.6313
NUCB2	4.08343464963234	4.61126682507306	0.28365
PFN2	1.3305813452963	1.95820050985803	1
PTPN3	-5.09505955277755	-3.44597507602365	1
SPTB	2.48257468704811	2.28054957086026	1
DAPP1	5.20559582732207	5.02626890819055	0.792
SLC44A1	2.05913719542511	1.81565739784307	1
TMEM260	3.34741054032015	3.36683974290332	0.9686
SMG6	5.06213466708527	3.82327042017665	0.0678
EXOC5	3.73607445481086	3.33568333050012	0.5028
CLTCL1	2.71790120554148	1.66770595902043	1
FSTL3	0.540146331335417	-0.989254528585111	1
DGCR2	5.47107687988364	5.45954309531073	0.9875
RNF126	3.99909803370561	4.40231288230197	0.60695
MNT	3.98414271106852	3.20259168083101	0.2576
ZXDC	3.22921412709772	3.72518490833823	0.5193
JMJD6	4.24096301457931	3.80284460956012	0.5712
POLB	4.66024410735511	4.4906214709932	0.77555
